# Wavelength, Scattered Moonlight, Scattered Starlight, Zodiacal Light, Lower Atmosphere, Upper Atmosphere, Airglow/Residual Continuum, 
6.004200000e+02	3.225427707e+02	6.217251175e+00	5.079105990e+01	0.000000000e+00	0.000000000e+00	1.098950825e+02	
6.004300000e+02	3.214788607e+02	6.197522800e+00	5.065396622e+01	0.000000000e+00	0.000000000e+00	1.096139777e+02	
6.004400000e+02	3.227463265e+02	6.223573343e+00	5.081608363e+01	0.000000000e+00	0.000000000e+00	1.099803715e+02	
6.004500000e+02	3.227080070e+02	6.223971987e+00	5.081054175e+01	0.000000000e+00	0.000000000e+00	1.099839564e+02	
6.004600000e+02	3.224269196e+02	6.219585425e+00	5.077375002e+01	0.000000000e+00	0.000000000e+00	1.099198905e+02	
6.004700000e+02	3.227269094e+02	6.226652057e+00	5.081174687e+01	0.000000000e+00	0.000000000e+00	1.100177397e+02	
6.004800000e+02	3.226885054e+02	6.227048701e+00	5.080618696e+01	0.000000000e+00	0.000000000e+00	1.100212949e+02	
6.004900000e+02	3.225894718e+02	6.226248710e+00	5.079281668e+01	0.000000000e+00	0.000000000e+00	1.100079361e+02	
6.005000000e+02	3.225886930e+02	6.227388168e+00	5.079210316e+01	0.000000000e+00	0.000000000e+00	1.100219905e+02	
6.005100000e+02	3.225364164e+02	6.227511151e+00	5.078475559e+01	0.000000000e+00	0.000000000e+00	1.100216774e+02	
6.005200000e+02	3.224841387e+02	6.227634134e+00	5.077740769e+01	0.000000000e+00	0.000000000e+00	1.100213644e+02	
6.005300000e+02	3.224256943e+02	6.227635314e+00	5.076926507e+01	0.000000000e+00	0.000000000e+00	1.100193300e+02	
6.005400000e+02	3.223337385e+02	6.226974413e+00	5.075680505e+01	0.000000000e+00	9.799761256e+02	1.100079385e+02	
6.005500000e+02	3.215882889e+02	6.213424377e+00	5.066029189e+01	0.000000000e+00	0.000000000e+00	1.098143459e+02	
6.005600000e+02	3.219553595e+02	6.221812519e+00	5.070685326e+01	0.000000000e+00	0.000000000e+00	1.099308802e+02	
6.005700000e+02	3.221920695e+02	6.227642870e+00	5.073671224e+01	0.000000000e+00	4.655190627e+02	1.100112331e+02	
6.005800000e+02	3.221119644e+02	6.227215751e+00	5.072577814e+01	0.000000000e+00	4.655187445e+02	1.100031464e+02	
6.005900000e+02	3.220445284e+02	6.227038988e+00	5.071647605e+01	0.000000000e+00	0.000000000e+00	1.099985979e+02	
6.006000000e+02	3.220536692e+02	6.228376532e+00	5.071703916e+01	0.000000000e+00	0.000000000e+00	1.100154485e+02	
6.006100000e+02	3.219904264e+02	6.228282754e+00	5.070827662e+01	0.000000000e+00	0.000000000e+00	1.100120727e+02	
6.006200000e+02	3.218690404e+02	6.227038748e+00	5.069202346e+01	0.000000000e+00	0.000000000e+00	1.099924435e+02	
6.006300000e+02	3.204776468e+02	6.200756141e+00	5.051266259e+01	0.000000000e+00	0.000000000e+00	1.096188452e+02	
6.006400000e+02	3.215230330e+02	6.222509932e+00	5.064623579e+01	0.000000000e+00	0.000000000e+00	1.099243445e+02	
6.006500000e+02	3.215441767e+02	6.224083556e+00	5.064833438e+01	0.000000000e+00	0.000000000e+00	1.099445339e+02	
6.006600000e+02	3.213507475e+02	6.221415274e+00	5.062281832e+01	0.000000000e+00	0.000000000e+00	1.099047770e+02	
6.006700000e+02	3.216667061e+02	6.228822719e+00	5.066287857e+01	0.000000000e+00	0.000000000e+00	1.100073994e+02	
6.006800000e+02	3.216955026e+02	6.229313861e+00	5.066776480e+01	0.000000000e+00	0.000000000e+00	1.100122882e+02	
6.006900000e+02	3.217092733e+02	6.229507457e+00	5.067071503e+01	0.000000000e+00	0.000000000e+00	1.100129730e+02	
6.007000000e+02	3.217188038e+02	6.229617090e+00	5.067311898e+01	0.000000000e+00	0.000000000e+00	1.100124716e+02	
6.007100000e+02	3.217203118e+02	6.229567864e+00	5.067448919e+01	0.000000000e+00	0.000000000e+00	1.100097259e+02	
6.007200000e+02	3.216289705e+02	6.227680480e+00	5.066389661e+01	0.000000000e+00	0.000000000e+00	1.099810116e+02	
6.007300000e+02	3.216858998e+02	6.228728452e+00	5.067240731e+01	0.000000000e+00	0.000000000e+00	1.099937673e+02	
6.007400000e+02	3.215824702e+02	6.226602506e+00	5.066026066e+01	0.000000000e+00	0.000000000e+00	1.099616832e+02	
6.007500000e+02	3.215879919e+02	6.226632950e+00	5.066214877e+01	0.000000000e+00	0.000000000e+00	1.099600641e+02	
6.007600000e+02	3.217500788e+02	6.229762194e+00	5.068420693e+01	0.000000000e+00	0.000000000e+00	1.100022211e+02	
6.007700000e+02	3.217692666e+02	6.230063155e+00	5.068785650e+01	0.000000000e+00	0.000000000e+00	1.100044225e+02	
6.007800000e+02	3.217556169e+02	6.229713967e+00	5.068727436e+01	0.000000000e+00	0.000000000e+00	1.099974403e+02	
